time,filtered_emg,gesture
60.207,76,1
60.258,71,1
60.308,57,1
60.358,55,1
60.409,52,1
60.46,49,1
60.51,40,0
60.561,39,0
60.611,32,0
60.661,31,0
60.712,27,0
60.763,22,0
60.813,22,0
60.864,18,0
60.914,17,0
60.964,13,0
61.016,14,0
61.066,13,0
61.117,15,0
61.167,15,0
61.217,15,0
61.268,14,0
61.319,13,0
61.369,14,0
61.42,13,0
61.47,13,0
61.52,12,0
61.572,11,0
61.622,10,0
61.672,9,0
61.723,10,0
61.773,11,0
61.824,12,0
61.875,14,0
61.925,17,0
61.975,18,0
62.026,17,0
62.076,18,0
62.127,17,0
62.178,19,0
62.228,21,0
62.278,22,0
62.329,21,0
62.38,18,0
62.43,15,0
62.481,13,0
62.531,14,0
62.581,15,0
62.632,15,0
62.683,13,0
62.733,11,0
62.784,9,0
62.834,8,0
62.884,9,0
62.936,9,0
62.986,10,0
63.036,10,0
63.087,9,0
63.137,10,0
63.187,11,0
63.239,12,0
63.289,12,0
63.339,12,0
63.39,13,0
63.44,14,0
63.491,13,0
63.542,13,0
63.592,12,0
63.642,10,0
63.693,10,0
63.744,10,0
63.794,10,0
63.845,10,0
63.895,9,0
63.945,8,0
63.996,7,0
64.047,7,0
64.097,8,0
64.148,9,0
64.198,11,0
64.248,16,0
64.3,25,0
64.35,29,0
64.4,34,0
64.451,37,0
64.501,53,1
64.551,53,1
64.603,60,1
64.653,61,1
64.703,60,1
64.754,60,1
64.804,50,1
64.855,49,1
64.906,56,1
64.956,60,1
65.006,57,1
65.057,60,1
65.107,56,1
65.158,66,1
65.209,66,1
65.259,76,1
65.309,95,1
65.36,109,1
65.411,120,1
65.461,124,1
65.512,113,1
65.562,118,1
65.612,130,1
65.664,141,1
65.714,165,1
65.764,166,1
65.815,172,1
65.865,175,1
65.915,172,1
65.967,181,1
66.017,198,1
66.067,209,1
66.118,213,1
66.168,201,1
66.219,184,1
66.27,171,1
66.32,152,1
66.37,133,1
66.421,115,1
66.471,94,1
66.522,77,1
66.573,58,1
66.623,38,0
66.673,28,0
66.724,19,0
66.775,15,0
66.825,10,0
66.876,9,0
66.926,7,0
66.976,8,0
67.027,6,0
67.078,5,0
67.128,5,0
67.179,6,0
67.229,5,0
67.279,5,0
67.331,5,0
67.381,4,0
67.431,5,0
67.482,5,0
67.532,6,0
67.582,6,0
67.634,7,0
67.684,7,0
67.734,7,0
67.785,8,0
67.835,8,0
67.886,8,0
67.937,8,0
67.987,9,0
68.037,8,0
68.088,9,0
68.139,9,0
68.189,9,0
68.24,10,0
68.29,9,0
68.34,9,0
68.391,9,0
68.442,10,0
68.492,12,0
68.543,13,0
68.593,13,0
68.643,14,0
68.695,14,0
68.745,14,0
68.795,14,0
68.846,14,0
68.896,13,0
68.946,13,0
68.998,11,0
69.048,10,0
69.098,9,0
69.149,8,0
69.199,7,0
69.25,6,0
69.301,7,0
69.351,7,0
69.401,8,0
69.452,8,0
69.502,7,0
69.553,8,0
69.604,9,0
69.654,8,0
69.704,8,0
69.755,8,0
69.806,7,0
69.856,6,0
69.907,6,0
69.957,6,0
70.007,7,0
70.059,5,0
70.109,4,0
70.159,5,0
70.21,6,0
70.26,7,0
70.31,8,0
70.362,8,0
70.412,7,0
70.463,8,0
70.513,8,0
70.563,8,0
70.615,8,0
70.665,9,0
70.715,8,0
70.766,7,0
70.816,7,0
70.866,7,0
70.918,7,0
70.968,5,0
71.018,5,0
71.069,5,0
71.119,7,0
71.17,7,0
71.221,7,0
71.271,8,0
71.321,7,0
71.372,8,0
71.422,9,0
71.473,10,0
71.524,10,0
71.574,10,0
71.624,9,0
71.675,10,0
71.726,10,0
71.776,10,0
71.827,9,0
71.877,11,0
71.927,17,0
71.979,40,0
72.029,43,0
72.079,47,1
72.13,58,1
72.18,67,1
72.23,86,1
72.282,99,1
72.332,100,1
72.382,119,1
72.433,114,1
72.483,92,1
72.534,103,1
72.585,114,1
72.635,121,1
72.685,128,1
72.736,124,1
72.786,127,1
72.837,136,1
72.888,119,1
72.938,122,1
72.988,120,1
73.039,107,1
73.09,96,1
73.14,90,1
73.191,92,1
73.241,78,1
73.291,68,1
73.342,63,1
73.393,64,1
73.443,70,1
73.494,89,1
73.544,92,1
73.594,93,1
73.646,98,1
73.696,103,1
73.746,128,1
73.797,156,1
73.847,180,1
73.897,205,1
73.949,223,1
73.999,226,1
74.049,240,1
74.1,246,1
74.15,237,1
74.201,222,1
74.252,197,1
74.302,165,1
74.352,138,1
74.403,107,1
74.454,78,1
74.504,57,1
74.555,41,0
74.605,28,0
74.655,19,0
74.706,11,0
74.757,12,0
74.807,11,0
74.858,10,0
74.908,11,0
74.959,11,0
75.01,11,0
75.06,10,0
75.111,10,0
75.161,10,0
75.211,11,0
75.262,10,0
75.313,9,0
75.363,8,0
75.414,7,0
75.464,8,0
75.514,7,0
75.566,7,0
75.616,7,0
75.666,7,0
75.717,6,0
75.767,5,0
75.817,6,0
75.869,5,0
75.919,7,0
75.969,7,0
76.02,9,0
76.07,8,0
76.121,9,0
76.172,10,0
76.222,10,0
76.272,11,0
76.323,15,0
76.374,20,0
76.424,22,0
76.475,25,0
76.525,25,0
76.575,28,0
76.626,30,0
76.677,57,1
76.727,92,1
76.778,117,1
76.828,139,1
76.878,158,1
76.93,165,1
76.98,165,1
77.03,173,1
77.081,182,1
77.131,179,1
77.181,156,1
77.233,131,1
77.283,121,1
77.333,110,1
77.384,93,1
77.434,84,1
77.485,80,1
77.536,79,1
77.586,69,1
77.636,69,1
77.687,79,1
77.737,82,1
77.788,74,1
77.839,60,1
77.889,59,1
77.939,67,1
77.99,65,1
78.041,73,1
78.091,88,1
78.142,108,1
78.192,112,1
78.242,118,1
78.294,130,1
78.344,151,1
78.394,163,1
78.445,174,1
78.495,181,1
78.545,178,1
78.597,169,1
78.647,155,1
78.697,140,1
78.748,122,1
78.798,101,1
78.849,79,1
78.9,61,1
78.95,46,1
79.0,38,0
79.051,31,0
79.101,24,0
79.152,18,0
79.203,17,0
79.253,19,0
79.303,21,0
79.354,24,0
79.405,23,0
79.455,23,0
79.506,26,0
79.556,23,0
79.606,24,0
79.657,21,0
79.708,21,0
79.758,19,0
79.809,18,0
79.859,14,0
79.909,14,0
79.961,11,0
80.011,10,0
80.061,10,0
80.112,9,0
80.162,10,0
80.212,10,0
80.264,11,0
80.314,12,0
80.364,13,0
80.415,14,0
80.465,15,0
80.516,15,0
80.567,14,0
80.617,13,0
80.667,12,0
80.718,11,0
80.769,10,0
80.819,8,0
80.87,7,0
80.92,6,0
80.97,6,0
81.021,5,0
81.072,6,0
81.122,5,0
81.173,7,0
81.223,8,0
81.273,7,0
81.325,7,0
81.375,7,0
81.425,9,0
81.476,9,0
81.526,10,0
81.577,9,0
81.628,10,0
81.678,9,0
81.729,14,0
81.779,14,0
81.829,14,0
81.881,15,0
81.931,17,0
81.981,21,0
82.032,26,0
82.082,28,0
82.132,29,0
82.184,30,0
82.234,25,0
82.284,25,0
82.335,25,0
82.385,29,0
82.436,42,0
82.487,39,0
82.537,46,1
82.587,61,1
82.638,66,1
82.689,77,1
82.739,78,1
82.79,91,1
82.84,105,1
82.89,104,1
82.941,101,1
82.992,117,1
83.042,109,1
83.093,103,1
83.143,103,1
83.193,99,1
83.245,107,1
83.295,112,1
83.345,109,1
83.396,122,1
83.446,121,1
83.496,122,1
83.548,125,1
83.598,124,1
83.648,127,1
83.699,125,1
83.749,122,1
83.8,112,1
83.851,107,1
83.901,96,1
83.951,90,1
84.002,76,1
84.052,73,1
84.103,68,1
84.154,63,1
84.204,58,1
84.254,52,1
84.305,45,0
84.356,40,0
84.406,33,0
84.457,27,0
84.507,23,0
84.557,18,0
84.609,12,0
84.659,11,0
84.709,9,0
84.76,8,0
84.81,9,0
84.86,9,0
84.912,8,0
84.962,7,0
85.012,7,0
85.063,7,0
85.113,7,0
85.164,6,0
85.215,7,0
85.265,9,0
85.315,9,0
85.366,8,0
85.416,7,0
85.467,8,0
85.518,9,0
85.568,11,0
85.618,10,0
85.669,10,0
85.72,9,0
85.77,8,0
85.821,8,0
85.871,8,0
85.921,8,0
85.972,7,0
86.023,5,0
86.073,4,0
86.124,5,0
86.174,4,0
86.224,5,0
86.276,5,0
86.326,6,0
86.376,6,0
86.427,7,0
86.477,7,0
86.528,9,0
86.579,10,0
86.629,11,0
86.679,11,0
86.73,12,0
86.78,11,0
86.831,9,0
86.882,9,0
86.932,11,0
86.982,16,0
87.033,24,0
87.084,29,0
87.134,33,0
87.185,39,0
87.235,46,1
87.285,65,1
87.336,85,1
87.387,105,1
87.437,137,1
87.488,135,1
87.538,128,1
87.588,132,1
87.64,147,1
87.69,162,1
87.74,167,1
87.791,158,1
87.841,143,1
87.891,143,1
87.943,111,1
