time,filtered_emg,gesture
54.852,43,0
54.903,41,0
54.953,49,0
55.004,56,1
55.055,59,1
55.105,66,1
55.155,70,1
55.206,81,1
55.257,94,1
55.307,110,1
55.358,129,1
55.408,136,1
55.458,128,1
55.51,121,1
55.56,122,1
55.61,128,1
55.661,134,1
55.711,139,1
55.761,142,1
55.813,137,1
55.863,133,1
55.913,136,1
55.964,146,1
56.014,154,1
56.065,159,1
56.116,155,1
56.166,149,1
56.216,143,1
56.267,133,1
56.317,126,1
56.368,115,1
56.419,104,1
56.469,96,1
56.519,86,1
56.57,74,1
56.621,62,1
56.671,49,0
56.722,37,0
56.772,29,0
56.822,22,0
56.873,17,0
56.924,13,0
56.974,14,0
57.025,14,0
57.075,15,0
57.125,14,0
57.177,14,0
57.227,14,0
57.277,14,0
57.328,13,0
57.378,12,0
57.428,12,0
57.48,9,0
57.53,7,0
57.58,7,0
57.631,6,0
57.681,6,0
57.732,7,0
57.783,7,0
57.833,6,0
57.883,5,0
57.934,4,0
57.985,4,0
58.035,5,0
58.086,5,0
58.136,5,0
58.186,4,0
58.237,4,0
58.288,3,0
58.338,4,0
58.389,4,0
58.439,5,0
58.489,4,0
58.541,4,0
58.591,5,0
58.641,5,0
58.692,5,0
58.742,4,0
58.792,4,0
58.844,4,0
58.894,4,0
58.944,4,0
58.995,4,0
59.045,4,0
59.096,4,0
59.147,4,0
59.197,4,0
59.247,4,0
59.298,4,0
59.348,4,0
59.399,4,0
59.45,4,0
59.5,5,0
59.55,5,0
59.601,5,0
59.652,5,0
59.702,6,0
59.753,6,0
59.803,7,0
59.853,8,0
59.905,9,0
59.955,11,0
60.005,14,0
60.056,18,0
60.106,22,0
60.156,26,0
60.208,29,0
60.258,33,0
60.308,38,0
60.359,50,0
60.409,61,1
60.46,73,1
60.511,71,1
60.561,69,1
60.612,67,1
60.662,65,1
60.712,66,1
60.764,71,1
60.814,74,1
60.864,72,1
60.915,72,1
60.965,71,1
61.016,97,1
61.067,102,1
61.117,123,1
61.167,144,1
61.218,154,1
61.268,164,1
61.319,173,1
61.37,173,1
61.42,165,1
61.47,151,1
61.521,139,1
61.572,142,1
61.622,142,1
61.673,134,1
61.723,144,1
61.773,153,1
61.825,170,1
61.875,183,1
61.925,207,1
61.976,227,1
62.026,233,1
62.076,236,1
62.128,224,1
62.178,214,1
62.228,193,1
62.279,168,1
62.329,135,1
62.381,114,1
62.431,89,1
62.481,69,1
62.532,48,0
62.582,38,0
62.632,29,0
62.684,26,0
62.734,22,0
62.784,19,0
62.835,20,0
62.885,18,0
62.936,16,0
62.987,15,0
63.037,14,0
63.087,14,0
63.138,14,0
63.188,12,0
63.239,11,0
63.29,12,0
63.34,13,0
63.39,13,0
63.441,16,0
63.492,18,0
63.542,19,0
63.593,19,0
63.643,18,0
63.693,17,0
63.745,21,0
63.795,23,0
63.845,22,0
63.896,19,0
63.946,18,0
63.996,16,0
64.048,15,0
64.098,15,0
64.148,15,0
64.199,15,0
64.249,14,0
64.3,12,0
64.351,12,0
64.401,15,0
64.451,14,0
64.502,14,0
64.552,14,0
64.603,13,0
64.654,12,0
64.704,11,0
64.754,10,0
64.805,10,0
64.856,8,0
64.906,8,0
64.957,6,0
65.007,6,0
65.057,6,0
65.108,5,0
65.159,6,0
65.209,7,0
65.26,8,0
65.31,7,0
65.36,7,0
65.412,6,0
65.462,7,0
65.512,8,0
65.563,8,0
65.613,9,0
65.664,8,0
65.715,9,0
65.765,8,0
65.815,8,0
65.866,8,0
65.916,7,0
65.967,8,0
66.018,8,0
66.068,11,0
66.118,14,0
66.169,21,0
66.22,26,0
66.27,35,0
66.321,43,0
66.371,56,1
66.421,71,1
66.472,89,1
66.523,109,1
66.573,130,1
66.624,146,1
66.674,150,1
66.724,153,1
66.776,153,1
66.826,147,1
66.876,151,1
66.927,155,1
66.977,142,1
67.027,122,1
67.079,116,1
67.129,112,1
67.179,115,1
67.23,116,1
67.28,117,1
67.332,115,1
67.382,104,1
67.432,89,1
67.483,95,1
67.533,106,1
67.584,104,1
67.635,113,1
67.685,119,1
67.735,134,1
67.786,153,1
67.836,176,1
67.887,196,1
67.938,217,1
67.988,218,1
68.038,223,1
68.089,216,1
68.14,192,1
68.19,176,1
68.241,154,1
68.291,129,1
68.341,105,1
68.392,82,1
68.443,61,1
68.493,52,0
68.544,37,0
68.594,29,0
68.644,28,0
68.696,25,0
68.746,22,0
68.796,19,0
68.847,18,0
68.897,15,0
68.947,12,0
68.999,9,0
69.049,8,0
69.099,8,0
69.15,7,0
69.2,7,0
69.251,7,0
69.302,7,0
69.352,7,0
69.402,7,0
69.453,8,0
69.504,7,0
69.554,7,0
69.605,8,0
69.655,8,0
69.705,8,0
69.756,8,0
69.807,9,0
69.857,8,0
69.908,9,0
69.958,8,0
70.008,10,0
70.06,8,0
70.11,8,0
70.16,7,0
70.211,7,0
70.261,6,0
70.311,5,0
70.363,7,0
70.413,6,0
70.463,6,0
70.514,5,0
70.564,6,0
70.615,7,0
70.666,7,0
70.716,7,0
70.766,7,0
70.817,6,0
70.867,5,0
70.918,5,0
70.969,5,0
71.019,5,0
71.069,5,0
71.12,4,0
71.171,4,0
71.221,6,0
71.272,8,0
71.322,10,0
71.372,15,0
71.424,20,0
71.474,23,0
71.524,31,0
71.575,40,0
71.625,50,0
71.675,68,1
71.727,91,1
71.777,99,1
71.828,121,1
71.878,135,1
71.928,139,1
71.98,142,1
72.03,143,1
72.08,136,1
72.131,133,1
72.181,115,1
72.231,102,1
72.283,98,1
72.333,76,1
72.383,66,1
72.434,63,1
72.484,59,1
72.535,56,1
72.586,60,1
72.636,65,1
72.686,70,1
72.737,73,1
72.787,79,1
72.838,84,1
72.889,77,1
72.939,76,1
72.989,82,1
73.04,87,1
73.091,97,1
73.141,109,1
73.192,128,1
73.242,139,1
73.292,152,1
73.344,173,1
73.394,196,1
73.444,208,1
73.495,214,1
73.545,212,1
73.595,206,1
73.647,191,1
73.697,166,1
73.747,146,1
73.798,126,1
73.848,101,1
73.899,80,1
73.95,66,1
74.0,54,1
74.05,46,0
74.101,37,0
74.151,29,0
74.202,32,0
74.253,27,0
74.303,22,0
74.353,20,0
74.404,18,0
74.455,16,0
74.505,16,0
74.556,14,0
74.606,13,0
74.656,12,0
74.707,11,0
74.758,11,0
74.808,10,0
74.859,11,0
74.909,9,0
74.959,7,0
75.011,6,0
75.061,5,0
75.111,5,0
75.162,6,0
75.212,7,0
75.262,6,0
75.314,6,0
75.364,6,0
75.414,7,0
75.465,7,0
75.515,7,0
75.567,8,0
75.617,7,0
75.667,7,0
75.718,6,0
75.768,6,0
75.819,7,0
75.87,11,0
75.92,14,0
75.97,21,0
76.021,27,0
76.071,36,0
76.122,56,1
76.173,83,1
76.223,91,1
76.273,100,1
76.324,115,1
76.375,141,1
76.425,148,1
76.476,149,1
76.526,167,1
76.576,180,1
76.627,179,1
76.678,169,1
76.728,175,1
76.779,180,1
76.829,175,1
76.88,147,1
76.931,137,1
76.981,132,1
77.032,119,1
77.082,108,1
77.132,102,1
77.184,100,1
77.234,103,1
77.284,111,1
77.335,125,1
77.385,145,1
77.435,167,1
77.487,188,1
77.537,201,1
77.587,212,1
77.638,219,1
77.688,216,1
77.739,207,1
77.79,190,1
77.84,172,1
77.89,153,1
77.941,131,1
77.991,110,1
78.042,90,1
78.093,69,1
78.143,50,0
78.193,38,0
78.244,33,0
78.295,28,0
78.345,22,0
78.396,20,0
78.446,19,0
78.496,17,0
78.547,16,0
78.598,13,0
78.648,14,0
78.699,15,0
78.749,14,0
78.799,14,0
78.851,13,0
78.901,12,0
78.951,12,0
79.002,11,0
79.052,9,0
79.102,10,0
79.154,10,0
79.204,9,0
79.254,7,0
79.305,9,0
79.355,10,0
79.406,11,0
79.457,10,0
79.507,10,0
79.557,9,0
79.608,9,0
79.659,8,0
79.709,9,0
79.76,8,0
79.81,8,0
79.86,9,0
79.911,7,0
79.962,7,0
80.012,8,0
80.063,9,0
80.113,10,0
80.163,12,0
80.215,12,0
80.265,14,0
80.315,14,0
80.366,12,0
80.416,12,0
80.466,13,0
80.518,11,0
80.568,11,0
80.618,10,0
80.669,8,0
80.719,7,0
80.77,6,0
80.821,7,0
80.871,8,0
80.921,9,0
80.972,11,0
81.022,14,0
81.073,16,0
81.124,20,0
81.174,23,0
81.224,29,0
81.275,35,0
81.326,41,0
81.376,49,0
81.427,52,0
81.477,60,1
81.527,61,1
81.579,69,1
81.629,75,1
81.68,80,1
81.73,84,1
81.78,77,1
81.831,73,1
81.882,68,1
81.932,70,1
81.983,61,1
82.033,60,1
82.083,57,1
82.135,49,0
82.185,42,0
82.235,34,0
82.286,42,0
82.336,44,0
82.386,46,0
82.438,50,0
82.488,60,1
82.538,69,1
82.589,73,1
82.639,77,1
82.69,82,1
82.741,89,1
82.791,82,1
82.841,77,1
82.892,74,1
82.942,66,1
82.993,58,1
83.044,48,0
83.094,41,0
83.144,39,0
83.195,36,0
83.246,30,0
83.296,29,0
83.347,30,0
83.397,27,0
83.447,27,0
83.499,23,0
83.549,20,0
83.599,17,0
83.65,15,0
83.7,10,0
83.75,10,0
83.802,10,0
83.852,10,0
83.902,10,0
83.953,9,0
84.003,10,0
84.054,9,0
84.105,8,0
84.155,7,0
84.205,7,0
84.256,7,0
84.306,8,0
84.357,7,0
84.408,7,0
84.458,7,0
84.508,7,0
84.559,7,0
84.61,7,0
84.66,7,0
84.711,7,0
84.761,6,0
84.811,5,0
84.862,5,0
84.913,5,0
84.963,6,0
85.014,5,0
85.064,5,0
85.114,5,0
85.166,4,0
85.216,4,0
85.266,4,0
85.317,5,0
85.367,4,0
85.417,4,0
85.469,4,0
85.519,6,0
85.569,6,0
85.62,10,0
85.67,15,0
85.721,21,0
85.772,31,0
85.822,39,0
85.872,44,0
85.923,53,1
85.974,67,1
86.024,79,1
86.075,93,1
86.125,105,1
86.175,122,1
86.226,131,1
86.277,126,1
86.327,119,1
86.378,126,1
86.428,137,1
86.478,143,1
86.53,132,1
86.58,138,1
86.63,139,1
86.681,123,1
86.731,115,1
86.781,119,1
86.833,126,1
86.883,122,1
86.933,113,1
86.984,108,1
87.034,117,1
87.085,118,1
87.136,131,1
87.186,156,1
87.236,185,1
87.287,200,1
87.337,215,1
87.388,233,1
87.439,239,1
87.489,235,1
87.539,227,1
87.59,210,1
87.641,187,1
87.691,160,1
87.742,128,1
87.792,107,1
87.842,87,1
87.894,65,1
87.944,47,0
